step,mean,std,bootstrap025,bootstrap975
120000.0,-876.5848729451496,78.04951707064703,-898.5701361022477,-850.8367491641452
144000.0,-865.5739644368489,70.23587095922196,-884.7312971734891,-840.9115168377061
168000.0,-864.091296895345,68.60653043517421,-882.449658326928,-839.2517506517783
192000.0,-854.3644510904949,69.8223223770306,-874.6212364141046,-831.0430076597702
216000.0,-831.3530502319336,82.73127563322885,-855.4840878359681,-803.5351011456821
240000.0,-824.1476394653321,78.58811182823226,-847.131586966587,-799.5860947414586
264000.0,-806.2711349487305,96.26491783534105,-834.0158213553938,-774.8516664090589
288000.0,-786.9152882893881,99.39250442242526,-817.2728860895185,-755.8310564478014
312000.0,-779.5768900553386,105.50927017741225,-811.2316712259749,-747.3289548467344
336000.0,-767.5826263427734,98.84117453724059,-798.1073523256078,-736.9901668817433
360000.0,-742.8560864766439,82.33610752101117,-768.9828406697244,-716.8037124958955
384000.0,-727.9488792419434,80.24418552348585,-753.6946142857162,-703.8741365364897
408000.0,-729.0368423461914,87.37387506722396,-756.2470935619057,-701.6351395938625
432000.0,-706.2917022705078,86.6619504858728,-732.7249968554703,-679.2160239702895
456000.0,-703.8083401997885,97.9894120387655,-732.0994735108192,-670.8599842345469
480000.0,-690.3817497253418,111.59895265806789,-722.2196117365788,-652.0123356860837
504000.0,-674.053581237793,133.19457294285553,-710.706185616706,-628.8911630635878
528000.0,-635.9246170043946,147.69519810639238,-677.608367151767,-587.8367150160749
552000.0,-615.4544779459636,152.5844735704953,-661.5273657836859,-566.2798736422252
576000.0,-591.4985074361165,160.18789064788402,-640.0101452110866,-540.5590600919952
600000.0,-557.8324724833171,166.42754091081412,-608.5144013815263,-506.9871384159966
624000.0,-531.0240717569986,166.85019979763706,-584.5130796791221,-480.59187829603405
648000.0,-509.37222874959315,164.92972451149464,-564.0853431507172,-460.4188166738048
672000.0,-481.2451365152994,158.87428474407196,-533.425072578916,-435.6114302726353
696000.0,-466.261329905192,153.5773983200948,-519.02204289553,-422.4405794435643
720000.0,-454.0291442871094,149.20081515866266,-504.6540952673643,-412.46142246081064
744000.0,-436.3038530985515,139.41586170419194,-485.60426837202783,-398.22006813476554
768000.0,-419.2575625101725,132.07664693340823,-466.3687824816417,-383.4006453238506
792000.0,-406.38187039693196,120.45404299426491,-449.1141955395369,-374.0908045079709
816000.0,-386.83750254313145,116.80583783422756,-429.8748497719055,-356.38720907173973
840000.0,-369.13378957112633,100.87680168695479,-404.365979073862,-341.5219732893516
864000.0,-361.6418612162272,92.40775567160948,-394.0119147632906,-335.6018050920985
888000.0,-340.97032140096024,87.05834541168423,-371.323546767549,-316.1698067002122
912000.0,-327.68372414906815,82.05797630160336,-354.8803899537508,-303.9887312637636
936000.0,-310.73994579315183,72.2451121675667,-334.3820714725578,-289.0944494325151
960000.0,-298.6923294703166,67.72176494206263,-320.082292376306,-277.62163120379984
984000.0,-289.7366513570149,68.73335057101711,-310.6750792022496,-268.5320902591302
1008000.0,-285.4473387400309,69.69247938525275,-306.88583593558667,-263.312444113329
1032000.0,-277.13388538360596,70.2448466599738,-298.30323943624256,-254.6178673158904
1056000.0,-264.9134291966756,65.13092923581335,-282.7537784778298,-242.53105083853404
1080000.0,-262.40116653442385,66.89287755716549,-281.39046017671467,-239.15281469262672
1104000.0,-258.59196745554607,67.06582182481412,-277.4586245354147,-235.61374445613032
1128000.0,-251.90645192464189,66.78460007175104,-270.83697431342324,-228.80732631233784
1152000.0,-247.69120337168374,66.66757295403025,-266.6397405178937,-226.01021259007246
1176000.0,-243.87229506174722,64.69142910798143,-262.65758830156454,-221.8984034007203
1200000.0,-240.43612677256266,65.05530027743968,-258.9948109738059,-218.9275104875992
1224000.0,-236.72360388437906,63.7634612324602,-254.42501673327257,-215.09643013183072
1248000.0,-236.3746036529541,63.29501261884945,-254.12181974443416,-215.04746487313562
1272000.0,-237.68944498697914,65.55156064387555,-256.67022202958395,-216.02910216905948
1296000.0,-235.83427047729492,63.931675078560765,-254.2952204215773,-213.37129506413402
1320000.0,-239.42949593861894,65.70234062299483,-258.29442229217005,-217.9095232148746
1344000.0,-235.82873261769615,67.1118708389792,-255.51771823778037,-214.050014458223
1368000.0,-234.12899341583253,68.20622568701519,-254.25054119698052,-212.189262646656
1392000.0,-234.23264249165854,68.17114200545677,-254.66972692138071,-211.94780005784082
1416000.0,-235.54466304779052,70.74638162366007,-257.37817184366475,-213.1553146026685
1440000.0,-233.65973803202314,70.07057372327859,-254.0812572854845,-210.46845965861218
1464000.0,-231.18890228271485,67.84639191837437,-251.4646288289343,-209.37450214071265
1488000.0,-230.03260758717857,70.55297091828746,-250.3926188085549,-207.10199231396413
1512000.0,-224.7516072591146,72.42629169624783,-246.8910933186029,-201.13520317348363
1536000.0,-225.48891773223878,72.23309783865702,-246.63984009620742,-202.20239506968753
1560000.0,-226.30831044514971,74.38365030948033,-248.39378518950735,-202.09792367977943
1584000.0,-226.3121634801229,75.04021076810393,-248.99806443450095,-202.3088679192095
1608000.0,-221.60293680826825,72.17737301597973,-243.20611002052866,-198.08518624546994
1632000.0,-220.30333487192792,73.82224812315626,-242.68209958459315,-197.36123324198164
1656000.0,-217.06280129750567,75.93435962229304,-240.24715825365158,-193.8494870663522
1680000.0,-215.6710105895996,74.44864793814936,-238.05252737582964,-191.4951391042416
1704000.0,-215.63371874491378,74.78152643212096,-238.54332539883407,-191.69709855092435
1728000.0,-217.5807689666748,74.70162127805129,-239.65229213214963,-192.8230213405229
1752000.0,-213.9213794708252,70.61078731175024,-234.74029714692296,-191.2064249638051
1776000.0,-212.96841055552167,68.79980321683328,-233.300321874522,-190.83671555538672
1800000.0,-211.92801106770835,69.55808036555241,-232.62933513843222,-189.42867959773852
1824000.0,-212.20381393432618,71.31587682566446,-233.88403318439885,-189.8158737604709
1848000.0,-211.23441104888917,70.48464803415933,-233.16766631717246,-189.56840600466674
1872000.0,-209.23156566619872,72.05283991633995,-231.46490396752677,-187.08285039206453
1896000.0,-207.77874279022217,67.31567451377205,-228.39618337593444,-186.99794857676045
1920000.0,-202.4571294148763,65.69790847863902,-223.32468030718468,-182.96962097565637
1944000.0,-200.57665309906005,66.44861024175654,-221.5594825231377,-180.96638463857943
1968000.0,-197.70864887237548,65.63282971354056,-218.64643798648706,-178.25498400289672
1992000.0,-198.84687735239666,66.98714017136115,-220.54962134272475,-178.61847890627595
2016000.0,-192.77728672027587,64.48204139743352,-213.24255641077065,-172.8362903811478
2040000.0,-190.99480272928872,63.85281972883724,-211.59333202390252,-171.81909598907924
2064000.0,-186.30767923990885,61.789573165371095,-205.84006303699675,-167.21321745418305
2088000.0,-184.9972407658895,64.21389448929256,-205.74045800814653,-165.72532483385808
2112000.0,-185.76847241719562,65.82851838800894,-206.29463610020846,-165.60815348812577
2136000.0,-183.5168312708537,65.88365727008608,-204.22089164062695,-163.79150195362345
2160000.0,-180.6432617823283,65.93502224848989,-201.28804324378854,-160.48399853375497
2184000.0,-177.27809937795004,63.40885854132303,-197.36588848783316,-157.9415209053832
