step,mean,std,bootstrap025,bootstrap975
120000.0,0.16718610338866705,0.05963106551563751,0.14901103704771387,0.18596906298691238
144000.0,0.15488391524801645,0.05047137286716455,0.13862360704276763,0.169814525091743
168000.0,0.1587710234646995,0.05107389107742325,0.1427005351390296,0.17434548387305782
192000.0,0.15604860714326296,0.052304090667328704,0.14006478052642815,0.17203581190831765
216000.0,0.1665115704139073,0.058748182864805404,0.14784305707827244,0.18472425525031844
240000.0,0.16863278262317177,0.06206485859033923,0.14959733769644865,0.18803040378618882
264000.0,0.17391897800068054,0.05599203345589923,0.15736847158847195,0.19243667989670113
288000.0,0.1773863439758618,0.056376391326630144,0.1605475197156048,0.19479268002156153
312000.0,0.17464193552732463,0.06168860617229896,0.15520339355541934,0.19360601422443677
336000.0,0.18935768306255335,0.06992006573739312,0.16818655545477781,0.21151567762536244
360000.0,0.1895677968859672,0.07265493932643596,0.16775134277013332,0.2127960955957826
384000.0,0.182236146988968,0.07765347528643145,0.1583054452814924,0.2061730731112651
408000.0,0.17883336904148256,0.07943456508610512,0.15361893255003145,0.20323223662364057
432000.0,0.17996973277380063,0.07789526420407115,0.15600372408070448,0.20409779789755078
456000.0,0.18201308306306593,0.07966429597097482,0.15723623809174953,0.2056634153764185
480000.0,0.17487357904513673,0.08056426333929526,0.14954574952876712,0.19973351042828338
504000.0,0.18514731023460623,0.07666735234427602,0.16049296070867586,0.20810369290092803
528000.0,0.1775676673278212,0.07109754003268026,0.1529568174805241,0.19770866106098922
552000.0,0.1805432568614681,0.06738839893313808,0.15788226512962933,0.200065653562529
576000.0,0.19882187675684687,0.06894983373845137,0.17693056172744556,0.2193261553085604
600000.0,0.20327490065246817,0.07007628765962592,0.1811598097612333,0.22463054287004056
624000.0,0.19540663436055178,0.07400602955090457,0.1722367205762219,0.2180596954850052
648000.0,0.1960400517409046,0.06959687065414298,0.17539840359709974,0.21825301155947593
672000.0,0.2060463648910323,0.07105783752993261,0.18511927839608974,0.22927926280336966
696000.0,0.2069211381797989,0.07930871732552426,0.1833109617057802,0.23243959249003318
720000.0,0.20500178424020604,0.0771326506388909,0.18265770237783763,0.23019245166475663
744000.0,0.20538283822437126,0.07916848232507118,0.1816261485805952,0.2305335928604616
768000.0,0.20633221305906768,0.07675746715379264,0.18323914488264986,0.23079024698810996
792000.0,0.21649681683629746,0.08607727208185034,0.19034746433782726,0.24327371005291362
