step,mean,std,bootstrap025,bootstrap975
120000.0,966.2452031453452,84.13791514455865,908.2660074216689,981.7843344709181
144000.0,975.3107020060221,25.957082417312535,966.010783031414,982.3446039266123
168000.0,971.8197896321615,26.637966485812974,962.185137639566,979.2379468981936
192000.0,966.9550216674804,27.210229451546326,957.4102151903567,974.5017106056516
216000.0,962.2913762410483,26.34308865741839,953.099903378791,969.7339715099449
240000.0,958.0796625773113,24.59370094140228,949.8891731779089,965.0127753096763
264000.0,953.8699961344403,24.345924981206775,946.0787978659529,960.9520666697792
288000.0,948.7452463785809,28.080518634559766,939.2507445558863,956.4210155220134
312000.0,945.0304138183594,33.25895893110582,933.5032893015065,954.4192642854393
336000.0,943.3627497355144,37.232788287635636,930.9414198534278,954.3024312008424
360000.0,940.140500386556,42.56006839607937,926.0932912102799,952.7378967147728
384000.0,937.8232493082684,46.09576737287596,922.7300371336219,951.1882729680024
408000.0,935.1571670532227,48.53100165693569,919.5579680136653,950.0712973854248
432000.0,932.6936681111653,49.46024304434251,917.3568545635204,948.3413653387437
456000.0,932.2292521158854,49.468658026682526,917.181310733355,947.416613179675
480000.0,933.6206690470377,48.27058607487589,918.426229479313,948.4676840754303
504000.0,935.4478357950845,46.012134574935615,921.1100114928618,949.6925716508083
528000.0,935.1790008544922,44.46965335782668,921.5981842254963,948.9080860050964
552000.0,933.872166442871,43.1109555469164,920.8648894023228,947.823058370465
576000.0,928.7579991658528,45.35174810125343,914.9603172837809,942.8654208742926
600000.0,920.2959981282551,52.27216649889112,903.3070498892131,935.7445852262413
624000.0,907.5627477010091,65.15264006326015,885.5358893161432,926.41164946055
648000.0,890.4874135335285,81.32119102347383,861.3058261207556,912.243782005444
672000.0,871.3402470906576,95.8265767820942,838.2132243695839,897.9922540043042
696000.0,847.6211644490561,110.01599473696763,810.9265651752464,878.2019132007127
720000.0,821.6309987386069,121.95092352916213,782.2422912956545,857.9564303394927
744000.0,793.8908325195313,132.97191878542648,752.527953499169,834.2140022020212
768000.0,766.017165629069,145.82963371176115,721.2792622120462,810.8130426805963
792000.0,736.0842498779297,164.09359044116076,685.4876104655141,787.231883078496
816000.0,706.5919998168945,183.28407195662348,649.6147313477328,762.108529432969
840000.0,673.1376675923664,201.77163288153358,610.8965173780616,734.4726378125089
864000.0,636.917002360026,218.13811838204825,569.5168129069293,705.6220568404045
888000.0,602.1324181874593,233.16763491329408,532.4730620425632,678.923046425436
912000.0,568.3266679128011,247.18833957932975,496.37057639853555,648.6306167803333
936000.0,537.5746679941813,260.23330857585006,463.1146574111631,624.6533516865504
960000.0,508.90316848754884,270.64257628816847,432.42868556027287,599.6396501363056
984000.0,484.5034184773764,276.99665110432613,405.616445814702,580.4159443410355
1008000.0,461.836835606893,280.4832542582413,385.6467318680683,564.9359982772996
1032000.0,444.8261683146159,285.0325633676083,368.51164901391115,543.378193838791
1056000.0,430.79241676330565,288.47463915660546,351.0588935613459,535.0115345037743
1080000.0,420.6337504069011,290.2374097150485,343.4707107346137,529.0855567776596
1104000.0,414.61875,291.3718002712396,336.69428047431603,519.3946604035416
1128000.0,406.80308329264324,291.71875263855145,331.18157926999936,515.3760231631468
1152000.0,400.2031668345133,290.7674264294369,323.9759611633833,508.6958910980449
1176000.0,392.5761666615804,291.00607010011953,313.32205888375915,496.76203461494475
1200000.0,386.7803335825602,290.88182218010695,311.1347380562756,491.58927940400497
1224000.0,380.68041648864744,289.3817786245733,305.83954153897264,486.7271430150497
1248000.0,376.1450002034505,287.30214665745035,301.2981329118582,480.9756695809171
1272000.0,370.5094161987305,283.97040002028217,296.8424034392583,476.20394742798373
1296000.0,362.6924166361491,278.5948005111991,289.9513822773949,469.98612912019763
1320000.0,356.50208346048987,273.14271624675456,284.19551955246783,455.12564032301907
1344000.0,350.5665004730225,267.5819855527047,280.03058382620117,449.25424326284497
