step,wall_time,rollout/ep_env_rew_mean,rollout/ep_len_mean,rollout/n_goal_reached
888000,1690047832.0132816,-135.57106018066406,289.09665934244794,0.9511217872301737
912000,1690048245.6651363,-143.94591522216797,290.9566650390625,0.9290849566459656
936000,1690048672.3958533,-129.41640981038412,291.9300028483073,0.9657738010088602
960000,1690049131.6375663,-98.12353515625,221.42333475748697,1.0
984000,1690049584.4038498,-110.0174560546875,222.3566691080729,1.0
1008000,1690050024.2034502,-113.24930826822917,248.82667032877603,0.9904761910438538
1032000,1690050475.7995834,-101.56975809733073,231.68999735514322,0.9912280639012655
1056000,1690050936.2622402,-100.93827056884766,222.75999959309897,1.0
1080000,1690051401.5942144,-97.68316650390625,218.76333109537765,0.9892473022143046
1104000,1690051857.711105,-108.36658986409505,218.52333068847656,0.9819819728533427
1128000,1690052324.284447,-100.15865580240886,207.9566650390625,0.9838987986246744
1152000,1690052786.7513065,-123.7087173461914,215.6933339436849,0.9705357154210409
1176000,1690053249.620887,-106.06222788492839,225.50333150227866,0.9806397358576456
1200000,1690053729.8467915,-109.76961771647136,215.67667134602866,0.9803921580314636
1224000,1690054207.4485915,-99.24247233072917,210.8933308919271,1.0
1248000,1690054686.0623379,-96.77782185872395,204.36333211263022,0.9836523135503134
1272000,1690055156.9237,-93.73384602864583,203.97333272298178,0.9922480583190918
1296000,1690055626.9503376,-96.71773020426433,211.52000427246094,1.0
1320000,1690056112.445675,-91.43210347493489,198.81666564941406,1.0
1344000,1690056599.7515726,-92.02030436197917,201.3999989827474,1.0
1368000,1690057077.894037,-93.3111801147461,202.47333780924478,0.9912280639012655
1392000,1690057587.509915,-78.97707621256511,172.00333658854166,1.0
1416000,1690058082.7524927,-97.16547393798828,183.6066640218099,0.9916666746139526
1440000,1690058568.6062953,-89.15328470865886,192.8133341471354,1.0
1464000,1690059076.8317602,-78.54333241780598,177.9566650390625,1.0
1488000,1690059591.489082,-79.8816909790039,171.83333333333334,1.0
1512000,1690060081.762357,-86.86218007405598,185.47333272298178,0.9920634826024374
1536000,1690060566.7224119,-88.96935780843098,193.33999633789062,1.0
1560000,1690061059.184686,-85.84932200113933,184.57666524251303,1.0
1584000,1690061534.3298666,-91.66603597005208,196.10332743326822,0.9912280639012655
1608000,1690062018.2188702,-94.00011698404948,202.21666971842447,0.9924242496490479
1632000,1690062519.1833465,-87.99688466389973,191.53333028157553,1.0
1656000,1690062997.4432347,-105.17433675130208,204.11666361490884,0.9812169273694357
1680000,1690063500.2113826,-79.95449574788411,180.74666849772134,1.0
1704000,1690063998.9839294,-82.5942611694336,179.2733357747396,1.0
1728000,1690064491.7439177,-85.84573364257812,187.50333658854166,1.0
1752000,1690064995.9542458,-83.55077362060547,181.45333862304688,0.9912280639012655
1776000,1690065492.6847436,-75.55058288574219,179.88333129882812,1.0
1800000,1690065964.8189363,-109.9705327351888,186.66666666666666,0.9708333412806193
1824000,1690066417.5730293,-83.40697479248047,201.4866689046224,1.0
1848000,1690066881.8384988,-88.3700942993164,183.10333251953125,1.0
1872000,1690067337.4414043,-88.33390299479167,190.67333475748697,0.9914529919624329
1896000,1690067794.7758942,-78.89051055908203,185.17667134602866,1.0
1920000,1690068216.7343922,-95.90833536783855,222.8733367919922,0.9662289023399353
1944000,1690068683.4334834,-79.71218617757161,179.6000010172526,1.0
1968000,1690069137.010311,-82.98973337809245,189.84666951497397,1.0
1992000,1690069599.9814894,-86.27820078531902,188.3066660563151,0.9924242496490479
2016000,1690070069.1303713,-88.18491872151692,183.7133331298828,1.0
2040000,1690070506.1994998,-103.17358907063802,210.9433339436849,0.9819291830062866
2064000,1690070940.7150633,-93.20457712809245,212.0133310953776,1.0
2088000,1690071383.6921947,-84.01863098144531,202.55333455403647,1.0
2112000,1690071830.4247172,-97.09677124023438,197.04332987467447,0.9907407363255819
2136000,1690072260.9607418,-93.11306508382161,218.3999989827474,0.9909909963607788
2160000,1690072713.3396394,-90.29263051350911,190.5,0.9839147329330444
2184000,1690073172.702325,-85.63184865315755,183.2300008138021,1.0
2208000,1690073624.8287914,-99.33004760742188,195.6300048828125,0.9876543283462524
2232000,1690074049.4479697,-119.88514709472656,232.34666951497397,0.9764132499694824
2256000,1690074506.2199488,-84.95607248942058,187.8566640218099,1.0
2280000,1690074962.861701,-95.84210459391277,198.43000284830728,0.9832915465037028
2304000,1690075411.547633,-97.94164530436198,209.56666564941406,0.9907407363255819
2328000,1690075857.5149844,-88.3213119506836,201.163330078125,1.0
2352000,1690076296.6571198,-92.47820536295573,207.79666646321616,0.9837398330370585
2376000,1690076749.1940625,-87.62971496582031,200.53333536783853,1.0
2400000,1690077210.2906132,-89.9585673014323,185.42332967122397,0.9814814726511637
2424000,1690077669.212764,-85.1953353881836,182.12000020345053,0.9916666746139526
2448000,1690078124.0598974,-90.6366958618164,192.59666951497397,0.9912280639012655
2472000,1690078583.4921458,-81.31473795572917,187.9499969482422,1.0
2496000,1690079039.2134998,-81.66778310139973,182.66333516438803,1.0
2520000,1690079494.496648,-92.00679270426433,193.62666829427084,0.9925925930341085
2544000,1690079952.7970946,-82.60929870605469,194.48333231608072,1.0
2568000,1690080406.1134815,-82.91626230875652,191.12333170572916,0.9912280639012655
2592000,1690080880.678255,-73.23911794026692,172.09666442871094,0.9927536249160767
2616000,1690081357.4738863,-92.64200592041016,185.69000244140625,0.9824561476707458
2640000,1690081810.4948304,-96.77186584472656,200.16333516438803,0.9746741453806559
2664000,1690082261.5425842,-84.1497573852539,197.26666768391928,1.0
2688000,1690082725.7935936,-84.23301696777344,188.21666463216147,1.0
2712000,1690083187.818627,-76.45517222086589,184.4433339436849,1.0
2736000,1690083659.6316044,-71.06730397542317,167.84666951497397,1.0
2760000,1690084117.7907333,-85.76293436686198,187.9333292643229,0.9846723079681396
2784000,1690084580.1557953,-76.91608428955078,190.70333353678384,1.0
2808000,1690085036.678848,-78.91780853271484,184.81666564941406,1.0
2832000,1690085490.3164034,-86.84972635904948,193.29999796549478,0.9901960690816244
2856000,1690085936.7365773,-88.82968648274739,205.8133290608724,0.9916666746139526
2880000,1690086393.973937,-82.79923756917317,187.13333129882812,0.9914529919624329
2904000,1690086851.3528538,-85.7500483194987,187.73333231608072,0.9925925930341085
2928000,1690087293.2320073,-105.69291178385417,207.49666849772132,0.9732505480448405
2952000,1690087748.299885,-84.81793467203777,199.11666870117188,1.0
2976000,1690088192.3188517,-102.17803446451823,208.25333150227866,0.981862743695577
3000000,1690088654.565924,-78.63021596272786,185.06666564941406,1.0
3024000,1690088948.6090047,-90.22972869873048,191.57000732421875,1.0
