step,wall_time,rollout/ep_env_rew_mean,rollout/ep_len_mean,rollout/n_goal_reached
24000,1690035984.9142325,-992.6875,1000.0,0.0
48000,1690036206.5130723,-852.5625,1000.0,0.0
72000,1690036475.0350287,-966.875,1000.0,0.0
96000,1690036741.1119454,-868.7291666666666,999.5185139973959,0.041666666666666664
120000,1690037015.6889002,-869.1053263346354,994.3097330729166,0.07407407462596893
144000,1690037304.103563,-792.6145833333334,969.9400024414062,0.08333333333333333
168000,1690037593.2207878,-922.6145833333334,965.7666625976562,0.041666666666666664
192000,1690037892.6244438,-735.9536946614584,954.0966593424479,0.15277778108914694
216000,1690038198.927962,-872.15625,949.8500162760416,0.0
240000,1690038505.8772795,-844.9749959309896,969.3966674804688,0.10833333432674408
264000,1690038818.3052273,-779.5555623372396,953.2666625976562,0.11111111442248027
288000,1690039135.611563,-700.3969930013021,924.9266560872396,0.15740740795930228
312000,1690039442.7131422,-980.09375,919.3800048828124,0.0
336000,1690039765.7932785,-597.6483561197916,873.6700032552084,0.3207070728143056
360000,1690040088.8653247,-706.9648234049479,857.5433553059896,0.14074074228604636
384000,1690040406.0340436,-744.0879516601562,831.5399983723959,0.2518518567085266
408000,1690040726.3884284,-640.6117350260416,765.4299926757812,0.36868686477343243
432000,1690041041.3380263,-760.9166666666666,776.6133422851562,0.21212121844291687
456000,1690041358.3143225,-672.2248738606771,749.1533406575521,0.39335665106773376
480000,1690041677.688492,-649.1060791015625,777.3433430989584,0.5128205319245657
504000,1690042002.3411348,-634.0730794270834,755.9766642252604,0.37179488440354663
528000,1690042331.0273075,-684.2796325683594,731.3900146484375,0.34074075023333233
552000,1690042646.7212555,-665.4418538411459,722.5033365885416,0.3470279773076375
576000,1690042976.6554062,-596.0721333821615,693.9266764322916,0.4783549904823303
600000,1690043297.7341301,-654.106689453125,696.6533203125,0.37264958024024963
624000,1690043622.1722918,-608.0440877278646,693.8833414713541,0.4720279773076375
648000,1690043953.6068535,-621.9857076009115,689.7300211588541,0.5408496757348379
672000,1690044278.5841389,-608.8448893229166,688.9166666666666,0.4461538592974345
696000,1690044601.5381184,-646.825927734375,694.2633260091146,0.3777777850627899
