step,mean,std,bootstrap025,bootstrap975
120000.0,940.7068806966145,82.74531509537672,892.5300610661075,956.7802048389868
144000.0,944.380241394043,35.15502720471127,931.9394648636662,954.1446728436111
168000.0,936.3936579386393,40.35474327948089,921.616146231994,946.9934174529949
192000.0,924.5599527994793,49.86989471295071,907.1741778944091,938.0894352252363
216000.0,910.670103963216,59.992586345759875,890.1127535196542,926.9973933887987
240000.0,891.8366683959961,78.00061404943699,864.4811009672635,912.955683891827
264000.0,872.7553359985352,89.80385870893761,842.5257206587669,898.6423822398584
288000.0,852.3405014038086,100.36564417905402,819.9493647921391,881.5792887749348
312000.0,836.2212504069009,106.12124182067296,802.0595800700386,867.8246157352414
336000.0,822.3133341471355,107.00415458867761,790.5641147097309,855.7561235453047
360000.0,810.3406661987304,104.88832853009113,779.2297106467124,844.0474478606603
384000.0,803.5430826822917,102.8205565912185,772.6065837072659,836.9159683114743
408000.0,798.3934987386068,99.9424022025051,769.5347422149699,832.2378913335056
432000.0,797.6181645711264,93.62122949618404,770.3883664718071,827.2307729044607
456000.0,797.6498306274414,88.35892792557195,771.4986219234472,825.8281054371248
480000.0,799.4884129842122,83.22617969256787,775.4491780347973,827.8202713938881
504000.0,800.3369130452475,83.5793751322921,776.492599200311,828.2135311700375
528000.0,798.6792470296224,88.48769741823406,771.9712733602775,827.165097366673
552000.0,796.6251647949218,90.58600097301428,770.5603693002861,826.4454921518137
576000.0,792.9560806274415,91.33010503372464,767.1586410072148,824.4188580602563
600000.0,788.0828295389812,96.60093341301483,759.3810867169112,819.0391129424145
624000.0,784.598496500651,106.98075563995579,750.3356087081942,816.2826581352734
648000.0,780.5335802714029,118.43624533611637,741.1114856396007,813.5713388339881
672000.0,775.4831652323404,130.69110196982393,731.0629558865569,812.4130896460391
696000.0,768.6471661885579,142.02361081503045,719.9903999099824,809.042380181531
720000.0,762.8654998779297,152.4810924972283,709.7739869481322,806.5669804652783
744000.0,758.1216667175293,165.0392880562288,699.6477952450389,802.9965161838883
768000.0,750.3958339691162,183.58826674412765,683.1823023242943,800.5124490567969
792000.0,744.3308345794678,200.30578222956416,672.7510023163541,798.0349590468676
816000.0,737.0461668650308,213.01387237765152,662.0440616954136,794.7128399744308
840000.0,730.142583211263,224.7582426612857,652.566880962085,792.0025964840172
864000.0,725.062000910441,235.18709957452208,642.9876669014799,788.563964408971
888000.0,722.5877506256104,244.65423243216694,635.0305290999029,788.8067911388754
912000.0,720.3074166615804,252.75620686942162,629.081188419791,788.4515033534743
936000.0,713.3262503306071,260.6873790913924,619.4134841371508,783.992811510537
960000.0,707.1293324788412,263.48542454532463,613.4017183047422,777.6154735040327
984000.0,700.4369997660318,264.34167220361365,605.0075130575538,772.7965260328988
1008000.0,695.0625005086263,264.9961379769042,600.95380179994,767.367358427462
1032000.0,689.1700838724771,264.80769205989264,594.7450752477259,760.2122232989253
1056000.0,685.9147490183512,263.5766513868547,592.4961888284835,757.4756163415944
1080000.0,681.5709150950113,263.6862883997133,589.6698280051412,754.7993848475044
1104000.0,679.2605818430582,263.0296905644006,584.6190911615176,750.3573060283061
1128000.0,675.2703320821126,260.9092951445725,584.7392141236157,746.5107876156031
1152000.0,667.2108325958252,261.7049868481042,576.8013354562888,739.0877923836291
1176000.0,657.9399159749348,263.8201748321054,566.6927107756491,733.0829097128512
1200000.0,648.9393321990967,266.32573603827063,556.8749544383921,722.482843353023
1224000.0,641.5677492777506,268.3001056676608,549.9231853737374,717.7765503792349
1248000.0,633.2635828653972,270.12934850292527,541.6769288538079,707.9673703735465
1272000.0,625.0985833485922,269.9871075399578,535.0311036346342,703.6882420327433
1296000.0,614.2424997965494,270.98422005163934,526.3196286029782,692.9162420042436
1320000.0,608.4988325754802,275.0674006060887,521.218036645096,688.5900658320709
1344000.0,607.8679161071777,280.54114955762833,515.9157477865235,688.8359563198817
1368000.0,609.6247496287027,284.95469533633485,517.3196540723015,693.20007963862
1392000.0,610.456833521525,288.0087068074187,518.7427833753039,697.3304626038409
1416000.0,609.3227494557699,292.1009913320315,514.8353113271071,697.0874188707187
1440000.0,607.4011667887369,296.4654720105471,511.3966744886588,697.4292989468552
1464000.0,604.7150010426839,302.23427285010473,508.40861387914424,696.214572338077
1488000.0,600.5757520039876,306.8094703748247,497.5180600978721,690.1424212756018
1512000.0,595.6765852610271,309.6819114488071,496.70786033129156,690.5022246286161
1536000.0,592.1440015157063,309.37437012009383,493.00473558952046,686.475971802166
1560000.0,589.0756675720215,307.99741545085374,492.07958408515935,680.6901335433283
1584000.0,585.0445008595784,307.16263620156894,486.1481284685764,677.4972373038947
1608000.0,578.66608543396,308.3164709140278,480.10673673959474,670.632906950601
1632000.0,571.7312513987223,308.9559191597234,471.5011274914634,664.426424689958
1656000.0,565.5519997914632,308.1693545974752,467.2746263593394,658.4027924597709
1680000.0,560.7117492675782,307.23062829216656,466.6229321264305,653.0569421680133
1704000.0,553.7354156494141,305.71882781518553,456.9579597353319,646.7133153156223
1728000.0,542.2468330383301,304.9111391770917,445.1106920515188,634.0380684227435
1752000.0,525.5840839385986,307.1308354240807,429.16204647869654,620.827047845371
1776000.0,509.4585009256998,308.65534467077464,415.0913386499357,605.5124048568462
1800000.0,499.05675048828124,307.7538913329125,401.97637214109574,593.5664143823132
1824000.0,487.9269172668457,305.73580854524835,393.0983355453121,583.6493202898012
1848000.0,475.8510012308757,304.36325066540235,384.06059861672935,572.2546289382933
1872000.0,462.85825208028166,302.3669235351884,372.82608581089517,557.3023519354235
1896000.0,453.49008623758954,300.39034502860306,364.71253374401715,548.8991537287001
1920000.0,447.1992519378662,299.4050930514793,358.2510127576352,544.6963799139437
1944000.0,445.18033383687344,298.2488377627361,356.9622913007234,542.3779800939376
1968000.0,443.21500078837073,297.14920850306464,354.28823003944154,540.6716434564153
1992000.0,438.43316777547204,296.049104467615,348.9837794961748,533.1179288909841
2016000.0,433.886084874471,296.2919004227664,345.7606129631928,532.1917758248494
2040000.0,429.76600112915037,294.7132460168829,343.3779934734726,525.0581279602011
2064000.0,429.4310839335123,295.15182619692916,341.01206034228335,526.3215451817608
2088000.0,427.4466668446859,296.70618583387903,339.41087548468107,522.688184813596
2112000.0,427.3627507527669,299.4205394153193,336.26282411935347,524.2298384658176
2136000.0,428.2738348642985,301.04699705978356,339.09409801355275,525.7715480728298
2160000.0,426.26808484395343,300.0213696218064,336.81840151177454,525.755393423196
2184000.0,424.21241760253906,299.00713252769503,337.0306343441013,520.572289569192
2208000.0,423.30450045267736,296.10606972941133,334.6676399893725,516.7687455671879
2232000.0,423.8695844014486,297.3547389690284,334.05813274008966,518.918617327001
2256000.0,421.5533335367839,297.6900518976475,333.4473222607057,520.4438274857943
2280000.0,420.2569166819255,296.53915806871,332.1986745452525,517.4082409191775
2304000.0,416.33425013224286,294.232359083414,328.3391813438275,511.03160533646684
2328000.0,411.5685835520426,290.5455508774842,323.73061445572546,504.29513071382013
2352000.0,409.1879163106283,289.2309512167267,320.7676013505692,499.89390276142586
2376000.0,407.9707495371501,288.15346588450103,321.22986744006977,499.28634940435376
2400000.0,407.1741664886475,289.51569571335637,320.79301015300206,500.14129707241347
2424000.0,407.2957491556803,289.1256969284196,319.659506448805,500.73707417591686
2448000.0,408.9645825703939,290.5229497112111,320.2109504709419,502.78610419362445
2472000.0,409.1074984232585,292.79844818503994,321.088724053496,503.6292595258085
2496000.0,409.91983159383136,294.1927571690433,319.5086382940984,502.78899069882084
2520000.0,409.0686646779378,294.896411771564,320.645451063551,502.62064566526084
2544000.0,408.11433130900065,295.47499184418456,318.5792479307091,502.5244595929458
2568000.0,408.48733164469405,296.1501725048175,321.1861117035698,506.2526925749279
2592000.0,409.60816421508787,298.53134696150875,319.26286677155485,504.4151376266894
2616000.0,409.9660818735759,298.8495134564681,318.24678927611046,504.7648365875755
2640000.0,406.60116589864094,296.2602664406856,315.82373759112136,499.85976802688776
2664000.0,402.0541660308838,291.2898468765645,314.7766685560452,494.14151789881623
2688000.0,398.61083246866866,287.7046507104394,312.4940422801789,492.61497672697647
2712000.0,396.4579162597656,284.30372560658554,313.21162219607857,485.715697107531
2736000.0,392.2358332316081,280.1692173238323,311.23450568966035,483.14072872557534
2760000.0,384.3641658782959,274.64128842252234,303.5099889051059,475.5898187733604
2784000.0,374.8785827636719,266.4394617551066,298.94789633698775,464.9016531486765
2808000.0,366.4943319956461,259.06244917209335,292.04394356472386,451.564337836616
2832000.0,360.6986649831136,253.91558141316136,287.27653267950194,447.18360060084933
2856000.0,357.0676658630371,251.76382574674636,285.2448720012658,443.85999601906786
2880000.0,352.86758244832356,247.80593803717014,282.58462412563574,436.0591672742923
2904000.0,346.14491539001466,244.05053837582443,278.4247836728417,430.68438700841654
