step,mean,std,bootstrap025,bootstrap975
120000.0,0.0015625,0.009757809372497497,0.0,0.0046875
144000.0,0.0,0.0,0.0,0.0
168000.0,0.0020833333333333324,0.013010412496663326,0.0,0.006249999999999997
192000.0,0.0020833333333333324,0.013010412496663326,0.0,0.006249999999999997
216000.0,0.0020833333333333324,0.013010412496663326,0.0,0.006249999999999997
240000.0,0.0031249999999999976,0.014396119751130462,0.0,0.010416666666666661
264000.0,0.0031249999999999976,0.014396119751130462,0.0,0.010416666666666663
288000.0,0.0031249999999999976,0.014396119751130462,0.0,0.010416666666666661
312000.0,0.0031249999999999976,0.014396119751130462,0.0,0.010416666666666661
336000.0,0.0031249999999999976,0.014396119751130462,0.0,0.010416666666666661
360000.0,0.0010416666666666651,0.006505206248331655,0.0,0.003124999999999995
384000.0,0.0020833333333333303,0.009081039465709722,0.0,0.005208333333333325
408000.0,0.0020833333333333303,0.009081039465709722,0.0,0.005208333333333325
432000.0,0.0010416666666666651,0.006505206248331654,0.0,0.003124999999999995
456000.0,0.0010416666666666651,0.006505206248331654,0.0,0.003124999999999995
480000.0,0.0010416666666666651,0.006505206248331654,0.0,0.003124999999999995
504000.0,0.0010416666666666651,0.006505206248331654,0.0,0.003124999999999995
528000.0,0.0020833333333333303,0.009081039465709722,0.0,0.005208333333333325
552000.0,0.0020833333333333303,0.009081039465709722,0.0,0.005208333333333325
576000.0,0.0010416666666666651,0.006505206248331655,0.0,0.003124999999999995
600000.0,0.0020833333333333303,0.009081039465709722,0.0,0.005208333333333325
624000.0,0.0020833333333333303,0.009081039465709722,0.0,0.005208333333333325
648000.0,0.0020833333333333303,0.009081039465709722,0.0,0.005208333333333325
672000.0,0.0020833333333333303,0.009081039465709722,0.0,0.005208333333333325
696000.0,0.0020833333333333303,0.009081039465709722,0.0,0.005208333333333325
720000.0,0.0010416666666666651,0.006505206248331655,0.0,0.003124999999999995
744000.0,0.0010416666666666651,0.006505206248331655,0.0,0.003124999999999995
768000.0,0.0010416666666666651,0.006505206248331655,0.0,0.003124999999999995
792000.0,0.0,0.0,0.0,0.0
816000.0,0.0010416666666666651,0.006505206248331654,0.0,0.003124999999999995
840000.0,0.0020833333333333303,0.009081039465709723,0.0,0.005208333333333325
864000.0,0.0020833333333333303,0.009081039465709723,0.0,0.005208333333333325
888000.0,0.0020833333333333303,0.009081039465709723,0.0,0.005208333333333325
912000.0,0.0020833333333333303,0.009081039465709723,0.0,0.005208333333333325
936000.0,0.0020833333333333303,0.009081039465709723,0.0,0.005208333333333325
960000.0,0.0020833333333333303,0.009081039465709723,0.0,0.005208333333333325
984000.0,0.0020833333333333303,0.009081039465709723,0.0,0.005208333333333325
1008000.0,0.0010416666666666651,0.006505206248331654,0.0,0.003124999999999995
1032000.0,0.0010416666666666651,0.006505206248331655,0.0,0.003124999999999995
1056000.0,0.0010416666666666651,0.006505206248331655,0.0,0.003124999999999995
1080000.0,0.001967592599491275,0.008592142367494254,0.0,0.00578703706463177
1104000.0,0.001967592599491275,0.008592142367494254,0.0,0.00578703706463177
1128000.0,0.001967592599491275,0.008592142367494256,0.0,0.00578703706463177
1152000.0,0.001967592599491275,0.008592142367494256,0.0,0.005902777798473825
