step,mean,std,bootstrap025,bootstrap975
120000.0,968.7824208577473,20.023430148139468,962.9759832771206,975.328110834203
144000.0,963.0777537027994,16.597905998905645,958.6069951651377,968.9920558685916
168000.0,957.6169281005859,12.088658740450542,954.3498326034215,961.9863614772927
192000.0,951.9555669148762,9.745022419405297,948.5344613775587,954.6776828911306
216000.0,947.3044499715168,13.71626036733619,942.5556046894218,951.0954191845487
240000.0,944.5448348999023,15.141685502193006,939.4543502138797,949.0208206001051
264000.0,941.7817515055337,15.876649041962395,936.9138922729095,946.5605096313649
288000.0,937.4248341878256,16.03743852264083,932.4877427516788,942.4541827094653
312000.0,934.8440017700195,14.179015371763393,930.4803198471072,939.2718273548227
336000.0,930.5468353271484,14.621171540296018,926.0320011021306,935.0727508060339
360000.0,924.0578353881835,17.130972514493934,918.3814461097156,929.1684680403916
384000.0,918.3940856933593,20.179776886345522,911.6782940867289,924.3491615688395
408000.0,913.4868362426757,23.611165488496052,905.835450305386,920.5059670438384
432000.0,909.547919209798,23.431655441006043,902.55387267974,916.9608172785945
456000.0,908.3141677856445,22.71987240463625,901.3295233581608,915.5533641256858
480000.0,907.4835830688477,22.342551291291137,900.9482184164417,914.5742017534764
504000.0,904.1724975585937,19.68032142084164,898.351725623685,910.4882768746073
528000.0,904.5449147542316,19.742473831398755,898.6233698958615,910.7067606926454
552000.0,907.4644154866537,20.044479154158985,901.0197429875177,913.5312531509499
576000.0,912.0567479451496,19.310076677667254,905.4598206555223,917.7455971439521
600000.0,917.2574986775717,15.445227452337864,912.1912332438795,921.8222993853996
624000.0,918.9290822347004,13.274574648865313,914.5578267373668,922.7256915759115
648000.0,917.9156667073569,13.348519829729645,913.5831478426956,921.8475488773768
672000.0,918.2914184570312,13.978031386851459,913.6456149054317,922.3328374679103
696000.0,919.567502339681,13.315716516725315,915.4443790426038,923.6710077555183
720000.0,921.5725016276041,13.632894010352366,917.3280316289522,925.7168072720684
744000.0,925.3391677856446,16.763410804607226,920.4642729150413,930.8367385561863
768000.0,927.4207524617514,18.807825560061094,922.0800669347841,933.6051236442836
792000.0,930.8875839233399,20.811630477839522,924.7018453134605,937.6233922811577
816000.0,934.2541666666666,20.449046320452492,927.8270599533957,940.4681548664635
840000.0,936.774749247233,19.233843259864063,930.952650008135,942.7433734459754
864000.0,937.2600799560547,19.10520210271014,931.3859561801213,943.1668879430416
888000.0,935.0322474161783,22.360883330492726,927.5670742820289,941.4203207290368
912000.0,931.1206649780273,25.156149562264066,922.8895149760586,938.6872504877816
936000.0,925.7549153645832,26.87675540678606,917.3581427303513,933.9338013891922
960000.0,922.1904978434244,27.134209379735115,913.8723628147698,930.6266001351548
984000.0,918.4534149169922,26.611702207961617,910.643021987905,926.8226972093954
