step,wall_time,rollout/ep_env_rew_mean,rollout/ep_len_mean,rollout/n_goal_reached
1680000,1690062633.4126055,-125.09027862548828,215.33999633789062,0.9722222089767456
1688000,1690062780.594609,-98.72435760498047,222.44000244140625,1.0
1696000,1690062940.2798712,-95.22158813476562,199.9199981689453,1.0
1704000,1690063109.2970524,-70.4375,179.1999969482422,1.0
1712000,1690063274.3843184,-78.95108795166016,165.3800048828125,1.0
1720000,1690063427.285926,-90.13749694824219,171.2899932861328,1.0
1728000,1690063589.3117657,-101.27325439453125,186.0,0.9767441749572754
1736000,1690063744.535839,-98.0243911743164,203.14999389648438,1.0
1744000,1690063892.5476942,-102.92142486572266,195.8300018310547,1.0
1752000,1690064053.518737,-101.03408813476562,194.63999938964844,0.9772727489471436
1760000,1690064211.7405987,-88.40697479248047,193.85000610351562,1.0
1768000,1690064370.5121765,-84.26704406738281,185.00999450683594,1.0
1776000,1690064533.7160132,-78.04891204833984,176.25,1.0
1784000,1690064695.0735817,-89.36412811279297,174.22000122070312,1.0
1792000,1690064846.5052264,-99.30769348144531,189.63999938964844,1.0
1800000,1690065006.1436837,-95.3313980102539,194.9499969482422,1.0
1808000,1690065156.3821447,-110.60416412353516,200.17999267578125,1.0
1816000,1690065319.2866242,-89.04255676269531,189.33999633789062,1.0
1824000,1690065472.4646168,-95.66666412353516,183.74000549316406,1.0
1832000,1690065625.002629,-93.21591186523438,183.52999877929688,0.9772727489471436
1840000,1690065777.2680638,-92.68022918701172,179.4199981689453,1.0
1848000,1690065919.938155,-108.40131378173828,191.00999450683594,1.0
1856000,1690066070.936669,-85.9888916015625,192.66000366210938,1.0
1864000,1690066223.4309056,-96.875,187.33999633789062,1.0
1872000,1690066375.0372045,-90.30813598632812,181.89999389648438,1.0
1880000,1690066522.7418737,-108.6280517578125,191.2899932861328,0.9756097793579102
1888000,1690066675.1180441,-77.67222595214844,187.49000549316406,1.0
1896000,1690066821.0367348,-88.83125305175781,188.57000732421875,1.0
1904000,1690066969.6588762,-113.90243530273438,189.5,0.9756097793579102
1912000,1690067116.5884507,-96.67222595214844,195.97999572753906,0.9777777791023254
1920000,1690067261.7486804,-126.04729461669922,198.11000061035156,0.9729729890823364
1928000,1690067406.8475606,-90.14286041259766,199.92999267578125,1.0
1936000,1690067557.7722747,-108.01786041259766,204.1999969482422,0.976190447807312
1944000,1690067708.8640258,-93.00581359863281,190.5,0.9767441749572754
1952000,1690067864.9651594,-85.5434799194336,182.55999755859375,1.0
1960000,1690068014.0652783,-81.92262268066406,184.86000061035156,1.0
1968000,1690068166.6506984,-94.52222442626953,181.60000610351562,1.0
1976000,1690068308.4285727,-90.8040542602539,185.92999267578125,1.0
1984000,1690068465.662543,-93.9148941040039,192.00999450683594,0.978723406791687
1992000,1690068606.3122356,-118.5131607055664,200.32000732421875,0.9736841917037964
2000000,1690068758.122504,-77.56977081298828,186.1699981689453,1.0
2008000,1690068904.1108427,-103.92500305175781,201.00999450683594,0.9750000238418579
2016000,1690069055.0945895,-82.64881134033203,186.8000030517578,1.0
2024000,1690069204.8741817,-109.10118865966797,188.7100067138672,0.976190447807312
2032000,1690069360.4814804,-80.59896087646484,179.6699981689453,1.0
2040000,1690069501.7307775,-104.81944274902344,187.3800048828125,1.0
2048000,1690069672.773589,-79.625,170.11000061035156,0.9821428656578064
2056000,1690069824.2583754,-84.50581359863281,163.55999755859375,1.0
2064000,1690069963.9315605,-99.67567443847656,174.02000427246094,1.0
2072000,1690070097.280861,-198.75,224.74000549316406,0.8787878751754761
2080000,1690070246.3177826,-88.79762268066406,220.08999633789062,1.0
2088000,1690070386.5471237,-102.38194274902344,212.22999572753906,1.0
2096000,1690070545.8160706,-84.98039245605469,179.35000610351562,0.9803921580314636
2104000,1690070688.1381133,-121.81756591796875,186.60000610351562,0.9459459185600281
2112000,1690070839.6933386,-102.34091186523438,191.38999938964844,1.0
2120000,1690070988.241124,-99.80357360839844,201.75999450683594,1.0
2128000,1690071126.880092,-101.58552551269531,191.3800048828125,1.0
2136000,1690071258.6622179,-101.95967864990234,199.72999572753906,1.0
2144000,1690071395.2833483,-196.76515197753906,232.86000061035156,0.8787878751754761
2152000,1690071546.7030964,-94.10465240478516,227.02999877929688,0.9767441749572754
2160000,1690071705.9129975,-76.84500122070312,184.3000030517578,1.0
2168000,1690071855.8566296,-83.69047546386719,179.44000244140625,1.0
2176000,1690071997.9742234,-79.3310775756836,179.72000122070312,1.0
2184000,1690072163.1482327,-74.18868255615234,173.72999572753906,1.0
2192000,1690072310.1081893,-85.9756088256836,172.24000549316406,1.0
2200000,1690072454.816623,-114.53205108642578,180.50999450683594,0.9743589758872986
2208000,1690072599.4218667,-109.88461303710938,203.61000061035156,0.9743589758872986
2216000,1690072749.653107,-85.17262268066406,199.2100067138672,1.0
2224000,1690072897.5212214,-85.73170471191406,186.97000122070312,1.0
2232000,1690073055.8408515,-77.23469543457031,178.3800048828125,1.0
2240000,1690073208.7526271,-77.1022720336914,177.25999450683594,1.0
2248000,1690073354.2016642,-65.6812515258789,174.00999450683594,1.0
2256000,1690073503.0925572,-104.07317352294922,198.02000427246094,1.0
2264000,1690073655.0326364,-82.55813598632812,192.77999877929688,1.0
2272000,1690073808.6387331,-97.73332977294922,187.1699981689453,1.0
2280000,1690073962.1069067,-82.47282409667969,185.27999877929688,1.0
2288000,1690074109.5776694,-87.48255920410156,179.27999877929688,1.0
2296000,1690074256.2911339,-86.39286041259766,185.5,1.0
2304000,1690074404.753062,-88.61904907226562,187.5500030517578,1.0
2312000,1690074559.125223,-75.99456787109375,184.55999755859375,1.0
2320000,1690074694.2383077,-115.71212005615234,203.69000244140625,1.0
2328000,1690074833.1077125,-105.08087921142578,214.80999755859375,1.0
2336000,1690074981.5892298,-97.09146118164062,219.5800018310547,1.0
2344000,1690075138.7929423,-86.56382751464844,188.02999877929688,1.0
2352000,1690075285.450718,-89.46341705322266,182.83999633789062,1.0
2360000,1690075429.417227,-113.07691955566406,190.4199981689453,0.9743589758872986
2368000,1690075572.9829931,-108.17105102539062,212.86000061035156,1.0
2376000,1690075723.6375453,-84.625,196.75999450683594,1.0
2384000,1690075884.9103558,-80.63500213623047,174.5800018310547,1.0
2392000,1690076043.3210328,-76.80208587646484,165.82000732421875,1.0
2400000,1690076197.9258091,-71.86956787109375,163.07000732421875,1.0
2408000,1690076352.3453624,-86.84782409667969,173.2100067138672,1.0
2416000,1690076500.6394947,-92.80487823486328,188.55999755859375,1.0
2424000,1690076659.5798357,-77.21808624267578,180.42999267578125,1.0
2432000,1690076807.3234072,-75.9749984741211,182.4499969482422,1.0
2440000,1690076962.9606,-98.5851058959961,178.5,0.978723406791687
2448000,1690077109.0082476,-84.4000015258789,187.57000732421875,1.0
2456000,1690077269.4849396,-78.75,182.47000122070312,1.0
2464000,1690077407.9709044,-106.35713958740234,190.08999633789062,0.9714285731315613
2472000,1690077562.8227465,-74.56771087646484,186.97999572753906,1.0
2480000,1690077708.1013784,-95.19999694824219,199.3699951171875,1.0
2488000,1690077858.2329824,-101.9047622680664,193.5800018310547,0.976190447807312
2496000,1690078008.0745895,-81.76190185546875,195.80999755859375,1.0
2504000,1690078160.8694162,-82.86931610107422,184.47000122070312,1.0
2512000,1690078324.5476377,-62.48113250732422,162.72000122070312,1.0
2520000,1690078479.241305,-77.5478744506836,163.16000366210938,1.0
2528000,1690078635.133116,-80.34444427490234,172.5,1.0
2536000,1690078785.8637087,-85.51744079589844,183.25999450683594,1.0
2544000,1690078941.8658717,-74.92391204833984,181.36000061035156,1.0
2552000,1690079093.5076678,-82.4184799194336,174.60000610351562,0.97826087474823
2560000,1690079234.2461615,-100.66666412353516,174.1999969482422,0.9722222089767456
2568000,1690079386.5319273,-106.34302520751953,206.5,0.9534883499145508
2576000,1690079555.9233963,-69.35648345947266,181.4499969482422,1.0
2584000,1690079706.8124826,-86.88333129882812,164.30999755859375,1.0
2592000,1690079852.315054,-87.46710205078125,181.58999633789062,1.0
2600000,1690080010.7732966,-75.08673095703125,179.6300048828125,1.0
2608000,1690080165.0334847,-80.21111297607422,171.3800048828125,1.0
2616000,1690080322.1854866,-84.09782409667969,175.05999755859375,1.0
2624000,1690080477.8355067,-80.17778015136719,172.94000244140625,1.0
2632000,1690080633.5238855,-75.8776626586914,170.05999755859375,1.0
2640000,1690080789.047433,-79.82608795166016,165.89999389648438,1.0
2648000,1690080935.8090162,-81.57926940917969,176.6699981689453,1.0
2656000,1690081086.5673559,-95.69767761230469,190.25999450683594,1.0
2664000,1690081235.5707777,-85.51786041259766,192.61000061035156,1.0
2672000,1690081386.0291164,-83.50595092773438,190.72000122070312,1.0
2680000,1690081547.2491925,-74.16999816894531,180.02000427246094,1.0
2688000,1690081697.3221405,-80.61666870117188,173.42999267578125,1.0
2696000,1690081840.6237907,-90.39881134033203,181.27999877929688,1.0
2704000,1690081991.147035,-80.625,184.77999877929688,1.0
2712000,1690082146.6248598,-81.625,176.6300048828125,1.0
2720000,1690082300.586208,-79.85555267333984,176.11000061035156,1.0
2728000,1690082451.2500274,-78.11046600341797,171.47000122070312,1.0
2736000,1690082616.0795724,-79.95587921142578,172.7100067138672,0.9803921580314636
2744000,1690082772.7865028,-67.44898223876953,167.69000244140625,1.0
2752000,1690082923.5460598,-81.6686019897461,166.75999450683594,1.0
2760000,1690083078.667902,-82.82608795166016,176.89999389648438,1.0
2768000,1690083228.0425127,-90.16463470458984,183.91000366210938,1.0
2776000,1690083374.227849,-97.58536529541016,188.10000610351562,0.9756097793579102
2784000,1690083529.1880167,-80.37777709960938,185.72999572753906,1.0
2792000,1690083679.531018,-95.94318389892578,179.1699981689453,1.0
2800000,1690083828.9657218,-92.75,189.33999633789062,1.0
2808000,1690083985.1295128,-82.24478912353516,181.4600067138672,1.0
2816000,1690084150.9701223,-67.57211303710938,163.5399932861328,1.0
2824000,1690084308.2697785,-79.63298034667969,161.0399932861328,1.0
2832000,1690084458.092262,-94.70454406738281,172.77999877929688,0.9772727489471436
2840000,1690084614.6896915,-79.90217590332031,180.4600067138672,1.0
2848000,1690084761.4590893,-86.38749694824219,183.89999389648438,1.0
2856000,1690084915.7792435,-74.58853912353516,181.94000244140625,1.0
2864000,1690085078.191411,-73.54000091552734,166.1199951171875,1.0
2872000,1690085232.5160058,-83.61363983154297,165.25999450683594,1.0
2880000,1690085377.7473977,-114.98124694824219,186.50999450683594,0.9750000238418579
2888000,1690085528.0191166,-97.52381134033203,196.89999389648438,1.0
2896000,1690085688.229223,-79.88265228271484,179.32000732421875,1.0
2904000,1690085842.3124409,-78.69999694824219,170.97000122070312,1.0
2912000,1690085996.914463,-94.52222442626953,178.97000122070312,0.9777777791023254
2920000,1690086145.799688,-86.33721160888672,183.8300018310547,1.0
2928000,1690086305.3499107,-73.95918273925781,169.75999450683594,1.0
2936000,1690086464.4597142,-78.171875,168.49000549316406,1.0
2944000,1690086613.5169642,-76.17857360839844,171.27000427246094,1.0
2952000,1690086758.9841697,-97.40384674072266,185.4499969482422,0.9743589758872986
2960000,1690086914.3881028,-90.67391204833984,191.42999267578125,1.0
2968000,1690087064.852177,-84.79069519042969,181.25,1.0
2976000,1690087225.8889177,-80.25499725341797,175.25,1.0
2984000,1690087375.7997854,-79.88372039794922,168.75,1.0
2992000,1690087537.9658463,-72.75,168.0,1.0
3000000,1690087700.7091668,-76.31500244140625,163.9600067138672,1.0
